movieId,title,clean_title,genres,year
2802,Tequila Sunrise (1988),Tequila Sunrise,Action|Drama|Romance|Thriller,1988
2803,"Pelican Brief, The (1993)","Pelican Brief, The",Crime|Drama|Mystery|Romance|Thriller,1993
2804,"Christmas Story, A (1983)","Christmas Story, A",Children|Comedy,1983
2805,Mickey Blue Eyes (1999),Mickey Blue Eyes,Comedy|Romance,1999
2806,Teaching Mrs. Tingle (1999),Teaching Mrs. Tingle,Comedy|Thriller,1999
2807,Universal Soldier: The Return (1999),Universal Soldier: The Return,Action|Sci-Fi,1999
2808,Universal Soldier (1992),Universal Soldier,Action|Sci-Fi,1992
2810,Perfect Blue (1997),Perfect Blue,Animation|Horror|Mystery|Thriller,1997
2812,In Too Deep (1999),In Too Deep,Action|Thriller,1999
2813,"Source, The (1999)","Source, The",Documentary,1999
2815,Iron Eagle (1986),Iron Eagle,Action|War,1986
2816,Iron Eagle II (1988),Iron Eagle II,Action|War,1988
2817,Aces: Iron Eagle III (1992),Aces: Iron Eagle III,Action,1992
2818,Iron Eagle IV (1995),Iron Eagle IV,Action|War,1995
2819,Three Days of the Condor (3 Days of the Condor) (1975),Three Days of the Condor (3 Days of the Condor),Drama|Mystery|Romance|Thriller,1975
2820,Hamlet (1964),Hamlet,Drama,1964
2822,Medicine Man (1992),Medicine Man,Adventure|Romance,1992
2824,On the Ropes (1999),On the Ropes,Documentary|Drama,1999
2826,"13th Warrior, The (1999)","13th Warrior, The",Action|Adventure|Fantasy,1999
2827,"Astronaut's Wife, The (1999)","Astronaut's Wife, The",Horror|Sci-Fi|Thriller,1999
2828,Dudley Do-Right (1999),Dudley Do-Right,Children|Comedy,1999
2829,"Muse, The (1999)","Muse, The",Comedy,1999
2835,Chill Factor (1999),Chill Factor,Action|Adventure|Comedy|Thriller,1999
2836,Outside Providence (1999),Outside Providence,Comedy,1999
2837,Bedrooms & Hallways (1998),Bedrooms & Hallways,Comedy|Romance,1998
2839,West Beirut (West Beyrouth) (1998),West Beirut (West Beyrouth),Drama,1998
2840,Stigmata (1999),Stigmata,Drama|Thriller,1999
2841,Stir of Echoes (1999),Stir of Echoes,Horror|Mystery|Thriller,1999
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)","Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1998
2844,"Minus Man, The (1999)","Minus Man, The",Drama|Mystery,1999
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)","Adventures of Milo and Otis, The (Koneko monogatari)",Adventure|Children|Comedy|Drama,1986
2847,Only Angels Have Wings (1939),Only Angels Have Wings,Adventure|Drama|Romance,1939
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)","Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,1952
2851,Saturn 3 (1980),Saturn 3,Adventure|Sci-Fi|Thriller,1980
2852,"Soldier's Story, A (1984)","Soldier's Story, A",Drama,1984
2856,I Saw What You Did (1965),I Saw What You Did,Thriller,1965
2857,Yellow Submarine (1968),Yellow Submarine,Adventure|Animation|Comedy|Fantasy|Musical,1968
2858,American Beauty (1999),American Beauty,Drama|Romance,1999
2859,Stop Making Sense (1984),Stop Making Sense,Documentary|Musical,1984
2860,Blue Streak (1999),Blue Streak,Comedy,1999
2861,For Love of the Game (1999),For Love of the Game,Comedy|Drama,1999
2862,Caligula (1979),Caligula,Drama,1979
2863,"Hard Day's Night, A (1964)","Hard Day's Night, A",Adventure|Comedy|Musical,1964
2865,Sugar Town (1999),Sugar Town,Comedy,1999
2866,"Buddy Holly Story, The (1978)","Buddy Holly Story, The",Drama,1978
2867,Fright Night (1985),Fright Night,Comedy|Horror|Thriller,1985
2868,Fright Night Part II (1988),Fright Night Part II,Horror,1988
2870,Barefoot in the Park (1967),Barefoot in the Park,Comedy,1967
2871,Deliverance (1972),Deliverance,Adventure|Drama|Thriller,1972
2872,Excalibur (1981),Excalibur,Adventure|Fantasy,1981
2874,"Pajama Game, The (1957)","Pajama Game, The",Comedy|Musical|Romance,1957
2875,Sommersby (1993),Sommersby,Drama|Mystery|Romance,1993
2876,Thumbelina (1994),Thumbelina,Animation|Children|Fantasy,1994
2877,Tommy (1975),Tommy,Musical,1975
2878,Hell Night (1981),Hell Night,Horror,1981
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),Action|Adventure|Comedy,1991
2880,Armour of God (Long xiong hu di) (1987),Armour of God (Long xiong hu di),Action|Adventure|Comedy,1987
2881,Double Jeopardy (1999),Double Jeopardy,Action|Crime|Drama|Thriller,1999
2882,Jakob the Liar (1999),Jakob the Liar,Drama,1999
2883,Mumford (1999),Mumford,Comedy|Drama,1999
2884,Dog Park (1998),Dog Park,Comedy|Romance,1998
2885,Guinevere (1999),Guinevere,Drama|Romance,1999
2886,"Adventures of Elmo in Grouchland, The (1999)","Adventures of Elmo in Grouchland, The",Children|Comedy,1999
2887,Simon Sez (1999),Simon Sez,Action|Comedy,1999
2888,Drive Me Crazy (1999),Drive Me Crazy,Comedy|Romance,1999
2889,"Mystery, Alaska (1999)","Mystery, Alaska",Comedy|Drama,1999
2890,Three Kings (1999),Three Kings,Action|Adventure|Comedy|Drama|War,1999
2891,"Happy, Texas (1999)","Happy, Texas",Comedy,1999
2892,New Rose Hotel (1998),New Rose Hotel,Action|Drama,1998
2893,Plunkett & MaCleane (1999),Plunkett & MaCleane,Action|Adventure|Drama,1999
2894,Romance (1999),Romance,Drama|Romance,1999
2896,Alvarez Kelly (1966),Alvarez Kelly,Western,1966
2897,And the Ship Sails On (E la nave va) (1983),And the Ship Sails On (E la nave va),Comedy|War,1983
2898,"Dark Half, The (1993)","Dark Half, The",Horror|Mystery,1993
2899,Gulliver's Travels (1939),Gulliver's Travels,Adventure|Animation|Children,1939
2900,Monkey Shines (1988),Monkey Shines,Horror|Sci-Fi,1988
2901,Phantasm (1979),Phantasm,Horror|Sci-Fi,1979
2902,Psycho II (1983),Psycho II,Horror|Mystery|Thriller,1983
2903,Psycho III (1986),Psycho III,Horror|Thriller,1986
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Sanjuro (Tsubaki Sanjûrô),Action|Adventure|Drama,1962
2906,Random Hearts (1999),Random Hearts,Drama|Romance,1999
2907,Superstar (1999),Superstar,Comedy,1999
2908,Boys Don't Cry (1999),Boys Don't Cry,Drama,1999
2912,"Limey, The (1999)","Limey, The",Crime|Drama|Thriller,1999
2915,Risky Business (1983),Risky Business,Comedy,1983
2916,Total Recall (1990),Total Recall,Action|Adventure|Sci-Fi|Thriller,1990
2917,Body Heat (1981),Body Heat,Crime|Thriller,1981
2918,Ferris Bueller's Day Off (1986),Ferris Bueller's Day Off,Comedy,1986
2919,"Year of Living Dangerously, The (1982)","Year of Living Dangerously, The",Drama|Romance|War,1982
2921,High Plains Drifter (1973),High Plains Drifter,Western,1973
2922,Hang 'Em High (1968),Hang 'Em High,Crime|Drama|Western,1968
2924,Drunken Master (Jui kuen) (1978),Drunken Master (Jui kuen),Action|Comedy,1978
2925,"Conformist, The (Conformista, Il) (1970)","Conformist, The (Conformista, Il)",Drama,1970
2926,Hairspray (1988),Hairspray,Comedy|Drama,1988
2927,Brief Encounter (1946),Brief Encounter,Drama|Romance,1946
2928,"Razor's Edge, The (1984)","Razor's Edge, The",Drama,1984
2929,Reds (1981),Reds,Drama|Romance,1981
2930,Return with Honor (1998),Return with Honor,Documentary,1998
2931,Time of the Gypsies (Dom za vesanje) (1989),Time of the Gypsies (Dom za vesanje),Comedy|Crime|Drama|Fantasy,1989
2932,Days of Heaven (1978),Days of Heaven,Drama,1978
2935,"Lady Eve, The (1941)","Lady Eve, The",Comedy|Romance,1941
2936,Sullivan's Travels (1941),Sullivan's Travels,Adventure|Comedy|Romance,1941
2937,"Palm Beach Story, The (1942)","Palm Beach Story, The",Comedy,1942
2939,Niagara (1953),Niagara,Drama|Thriller,1953
2940,Gilda (1946),Gilda,Drama|Film-Noir|Mystery|Romance,1946
2941,South Pacific (1958),South Pacific,Musical|Romance|War,1958
2942,Flashdance (1983),Flashdance,Drama|Romance,1983
2943,Indochine (1992),Indochine,Drama|Romance,1992
2944,"Dirty Dozen, The (1967)","Dirty Dozen, The",Action|Drama|War,1967
2946,Help! (1965),Help!,Comedy|Musical,1965
2947,Goldfinger (1964),Goldfinger,Action|Adventure|Thriller,1964
2948,From Russia with Love (1963),From Russia with Love,Action|Adventure|Thriller,1963
2949,Dr. No (1962),Dr. No,Action|Adventure|Thriller,1962
2950,"Blue Lagoon, The (1980)","Blue Lagoon, The",Adventure|Drama|Romance,1980
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)","Fistful of Dollars, A (Per un pugno di dollari)",Action|Western,1964
2952,Sydney (Hard Eight) (1996),Sydney (Hard Eight),Crime|Drama|Thriller,1996
2953,Home Alone 2: Lost in New York (1992),Home Alone 2: Lost in New York,Children|Comedy,1992
2956,Someone to Watch Over Me (1987),Someone to Watch Over Me,Action|Crime|Thriller,1987
2959,Fight Club (1999),Fight Club,Action|Crime|Drama|Thriller,1999
2961,"Story of Us, The (1999)","Story of Us, The",Comedy|Drama,1999
2962,Fever Pitch (1997),Fever Pitch,Comedy|Romance,1997
2964,Julien Donkey-Boy (1999),Julien Donkey-Boy,Drama,1999
2965,"Omega Code, The (1999)","Omega Code, The",Action,1999
2966,"Straight Story, The (1999)","Straight Story, The",Adventure|Drama,1999
2967,"Bad Seed, The (1956)","Bad Seed, The",Drama|Thriller,1956
2968,Time Bandits (1981),Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1981
2969,"Man and a Woman, A (Un homme et une femme) (1966)","Man and a Woman, A (Un homme et une femme)",Drama|Romance,1966
2970,Fitzcarraldo (1982),Fitzcarraldo,Adventure|Drama,1982
2971,All That Jazz (1979),All That Jazz,Drama|Fantasy|Musical,1979
2972,Red Sorghum (Hong gao liang) (1987),Red Sorghum (Hong gao liang),Drama|War,1987
2973,Crimes and Misdemeanors (1989),Crimes and Misdemeanors,Comedy|Crime|Drama,1989
2974,Bats (1999),Bats,Horror|Thriller,1999
2975,"Best Man, The (1999)","Best Man, The",Comedy|Drama,1999
2976,Bringing Out the Dead (1999),Bringing Out the Dead,Drama,1999
2977,Crazy in Alabama (1999),Crazy in Alabama,Comedy|Drama,1999
2978,Three to Tango (1999),Three to Tango,Comedy|Romance,1999
2979,Body Shots (1999),Body Shots,Drama,1999
2982,"Guardian, The (1990)","Guardian, The",Horror|Thriller,1990
2983,"Ipcress File, The (1965)","Ipcress File, The",Thriller,1965
2984,On Any Sunday (1971),On Any Sunday,Documentary,1971
2985,RoboCop (1987),RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,1987
2986,RoboCop 2 (1990),RoboCop 2,Action|Crime|Sci-Fi|Thriller,1990
2987,Who Framed Roger Rabbit? (1988),Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988
2988,Melvin and Howard (1980),Melvin and Howard,Drama,1980
2989,For Your Eyes Only (1981),For Your Eyes Only,Action|Adventure|Thriller,1981
2990,Licence to Kill (1989),Licence to Kill,Action|Adventure|Thriller,1989
2991,Live and Let Die (1973),Live and Let Die,Action|Adventure|Thriller,1973
2992,Rawhead Rex (1986),Rawhead Rex,Horror|Thriller,1986
2993,Thunderball (1965),Thunderball,Action|Adventure|Thriller,1965
2995,House on Haunted Hill (1999),House on Haunted Hill,Horror|Thriller,1999
2996,Music of the Heart (1999),Music of the Heart,Drama,1999
2997,Being John Malkovich (1999),Being John Malkovich,Comedy|Drama|Fantasy,1999
3000,Princess Mononoke (Mononoke-hime) (1997),Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,1997
3002,My Best Fiend (Mein liebster Feind) (1999),My Best Fiend (Mein liebster Feind),Documentary,1999
3003,Train of Life (Train de vie) (1998),Train of Life (Train de vie),Comedy|Drama|Romance|War,1998
3004,"Bachelor, The (1999)","Bachelor, The",Comedy|Romance,1999
3005,"Bone Collector, The (1999)","Bone Collector, The",Thriller,1999
3006,"Insider, The (1999)","Insider, The",Drama|Thriller,1999
3007,American Movie (1999),American Movie,Documentary,1999
3008,Last Night (1998),Last Night,Drama|Sci-Fi,1998
3010,Rosetta (1999),Rosetta,Drama,1999
3011,"They Shoot Horses, Don't They? (1969)","They Shoot Horses, Don't They?",Drama,1969
3013,Bride of Re-Animator (1990),Bride of Re-Animator,Comedy|Horror,1990
3014,Bustin' Loose (1981),Bustin' Loose,Comedy,1981
3015,Coma (1978),Coma,Thriller,1978
3016,Creepshow (1982),Creepshow,Horror,1982
3017,Creepshow 2 (1987),Creepshow 2,Horror,1987
3018,Re-Animator (1985),Re-Animator,Comedy|Horror|Sci-Fi,1985
3019,Drugstore Cowboy (1989),Drugstore Cowboy,Crime|Drama,1989
3020,Falling Down (1993),Falling Down,Action|Drama,1993
3021,"Funhouse, The (1981)","Funhouse, The",Horror,1981
3022,"General, The (1926)","General, The",Comedy|War,1926
3024,Piranha (1978),Piranha,Horror|Sci-Fi,1978
3028,"Taming of the Shrew, The (1967)","Taming of the Shrew, The",Comedy,1967
3029,Nighthawks (1981),Nighthawks,Action|Drama,1981
3030,Yojimbo (1961),Yojimbo,Action|Adventure,1961
3031,Repossessed (1990),Repossessed,Comedy,1990
3032,"Omega Man, The (1971)","Omega Man, The",Action|Drama|Sci-Fi|Thriller,1971
3033,Spaceballs (1987),Spaceballs,Comedy|Sci-Fi,1987
3034,Robin Hood (1973),Robin Hood,Adventure|Animation|Children|Comedy|Musical,1973
3035,Mister Roberts (1955),Mister Roberts,Comedy|Drama|War,1955
3036,"Quest for Fire (Guerre du feu, La) (1981)","Quest for Fire (Guerre du feu, La)",Adventure|Drama,1981
3037,Little Big Man (1970),Little Big Man,Western,1970
3038,"Face in the Crowd, A (1957)","Face in the Crowd, A",Drama,1957
3039,Trading Places (1983),Trading Places,Comedy,1983
3040,Meatballs (1979),Meatballs,Comedy,1979
3041,Meatballs Part II (1984),Meatballs Part II,Comedy,1984
3042,Meatballs III (1987),Meatballs III,Comedy,1987
3043,Meatballs 4 (1992),Meatballs 4,Comedy,1992
3044,Dead Again (1991),Dead Again,Mystery|Romance|Thriller,1991
3045,Peter's Friends (1992),Peter's Friends,Comedy|Drama,1992
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)","Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1995
3048,Under the Rainbow (1981),Under the Rainbow,Comedy,1981
3051,Anywhere But Here (1999),Anywhere But Here,Comedy|Drama,1999
3052,Dogma (1999),Dogma,Adventure|Comedy|Fantasy,1999
3053,"Messenger: The Story of Joan of Arc, The (1999)","Messenger: The Story of Joan of Arc, The",Drama|War,1999
3054,Pokémon: The First Movie (1998),Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi,1998
3055,Felicia's Journey (1999),Felicia's Journey,Thriller,1999
3056,Oxygen (1999),Oxygen,Crime|Drama|Thriller,1999
3057,Where's Marlowe? (1998),Where's Marlowe?,Comedy,1998
3060,"Commitments, The (1991)","Commitments, The",Comedy|Drama|Musical,1991
3061,Holiday Inn (1942),Holiday Inn,Comedy|Musical,1942
3062,"Longest Day, The (1962)","Longest Day, The",Action|Drama|War,1962
3063,Poison Ivy (1992),Poison Ivy,Drama|Thriller,1992
3064,Poison Ivy: New Seduction (1997),Poison Ivy: New Seduction,Drama|Thriller,1997
3066,Tora! Tora! Tora! (1970),Tora! Tora! Tora!,Action|Drama|War,1970
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),Comedy|Drama,1988
3068,"Verdict, The (1982)","Verdict, The",Drama|Mystery,1982
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi,1984
3071,Stand and Deliver (1988),Stand and Deliver,Comedy|Drama,1988
3072,Moonstruck (1987),Moonstruck,Comedy|Romance,1987
3073,"Sandpiper, The (1965)","Sandpiper, The",Drama|Romance,1965
3074,Jeremiah Johnson (1972),Jeremiah Johnson,Western,1972
3075,Repulsion (1965),Repulsion,Drama|Horror,1965
3076,Irma la Douce (1963),Irma la Douce,Comedy,1963
3077,42 Up (1998),42 Up,Documentary,1998
3078,Liberty Heights (1999),Liberty Heights,Drama,1999
3079,Mansfield Park (1999),Mansfield Park,Comedy|Drama|Romance,1999
3081,Sleepy Hollow (1999),Sleepy Hollow,Fantasy|Horror|Mystery|Romance,1999
3082,"World Is Not Enough, The (1999)","World Is Not Enough, The",Action|Adventure|Thriller,1999
3083,All About My Mother (Todo sobre mi madre) (1999),All About My Mother (Todo sobre mi madre),Drama,1999
3086,Babes in Toyland (1934),Babes in Toyland,Children|Comedy|Fantasy|Musical,1934
3087,Scrooged (1988),Scrooged,Comedy|Fantasy|Romance,1988
3088,Harvey (1950),Harvey,Comedy|Fantasy,1950
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),Drama,1948
3090,Matewan (1987),Matewan,Drama,1987
3091,Kagemusha (1980),Kagemusha,Drama|War,1980
3093,McCabe & Mrs. Miller (1971),McCabe & Mrs. Miller,Drama|Western,1971
3094,Maurice (1987),Maurice,Drama|Romance,1987
3095,"Grapes of Wrath, The (1940)","Grapes of Wrath, The",Drama,1940
3096,My Man Godfrey (1957),My Man Godfrey,Comedy,1957
3097,"Shop Around the Corner, The (1940)","Shop Around the Corner, The",Comedy|Drama|Romance,1940
3098,"Natural, The (1984)","Natural, The",Drama,1984
3099,Shampoo (1975),Shampoo,Comedy|Drama|Romance,1975
3100,"River Runs Through It, A (1992)","River Runs Through It, A",Drama,1992
3101,Fatal Attraction (1987),Fatal Attraction,Drama|Thriller,1987
3102,Jagged Edge (1985),Jagged Edge,Crime|Romance|Thriller,1985
3103,Stanley & Iris (1990),Stanley & Iris,Drama|Romance,1990
3104,Midnight Run (1988),Midnight Run,Action|Comedy|Crime|Thriller,1988
3105,Awakenings (1990),Awakenings,Drama|Mystery,1990
3106,Come See the Paradise (1990),Come See the Paradise,Drama|Romance,1990
3107,Backdraft (1991),Backdraft,Action|Drama,1991
3108,"Fisher King, The (1991)","Fisher King, The",Comedy|Drama|Fantasy|Romance,1991
3109,"River, The (1984)","River, The",Drama,1984
3111,Places in the Heart (1984),Places in the Heart,Drama,1984
3112,'night Mother (1986),'night Mother,Drama,1986
3113,End of Days (1999),End of Days,Action|Fantasy|Horror|Mystery|Thriller,1999
3114,Toy Story 2 (1999),Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,1999
3115,Flawless (1999),Flawless,Drama,1999
3117,Ride with the Devil (1999),Ride with the Devil,Drama|Romance|War,1999
3120,"Distinguished Gentleman, The (1992)","Distinguished Gentleman, The",Comedy,1992
3125,"End of the Affair, The (1999)","End of the Affair, The",Drama,1999
3127,Holy Smoke (1999),Holy Smoke,Comedy|Drama,1999
3129,Sweet and Lowdown (1999),Sweet and Lowdown,Comedy|Drama,1999
3130,Bonfire of the Vanities (1990),Bonfire of the Vanities,Comedy|Crime|Drama,1990
3132,Daddy Long Legs (1919),Daddy Long Legs,Comedy|Drama,1919
3134,Grand Illusion (La grande illusion) (1937),Grand Illusion (La grande illusion),Drama|War,1937
3135,"Great Santini, The (1979)","Great Santini, The",Drama,1979
3138,Stealing Home (1988),Stealing Home,Drama,1988
3141,"Two Jakes, The (1990)","Two Jakes, The",Drama,1990
3142,U2: Rattle and Hum (1988),U2: Rattle and Hum,Documentary|Musical,1988
3143,Hell in the Pacific (1968),Hell in the Pacific,Drama|War,1968
3145,Cradle Will Rock (1999),Cradle Will Rock,Drama,1999
3146,Deuce Bigalow: Male Gigolo (1999),Deuce Bigalow: Male Gigolo,Comedy,1999
3147,"Green Mile, The (1999)","Green Mile, The",Crime|Drama,1999
3148,"Cider House Rules, The (1999)","Cider House Rules, The",Drama,1999
3150,"War Zone, The (1999)","War Zone, The",Drama|Thriller,1999
3152,"Last Picture Show, The (1971)","Last Picture Show, The",Drama,1971
3153,"7th Voyage of Sinbad, The (1958)","7th Voyage of Sinbad, The",Action|Adventure|Fantasy,1958
3155,Anna and the King (1999),Anna and the King,Drama|Romance,1999
3156,Bicentennial Man (1999),Bicentennial Man,Drama|Romance|Sci-Fi,1999
3157,Stuart Little (1999),Stuart Little,Children|Comedy|Fantasy,1999
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)","Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,1999
3159,Fantasia 2000 (1999),Fantasia 2000,Animation|Children|Musical|IMAX,1999
3160,Magnolia (1999),Magnolia,Drama,1999
